lemma,tag,lemma_length,form_length
თამაშობს,V;ARGNO1P;ARGAC3P;IND;PRF,8,10
თამაშობს,V;ARGNO2P;ARGAC3P;IND;PRF,8,10
თამაშობს,V;ARGNO3P;ARGAC3P;IND;PRF,8,9
თამაშობს,V;ARGNO2S;ARGAC1S;IND;PST;PRF,8,8
თამაშობს,V;ARGNO3S;ARGAC1S;IND;PST;PRF,8,8
თამაშობს,V;ARGNO2P;ARGAC1S;IND;PST;PRF,8,9
თამაშობს,V;ARGNO3P;ARGAC1S;IND;PST;PRF,8,9
თამაშობს,V;ARGNO1S;ARGAC2S;IND;PST;PRF,8,8
თამაშობს,V;ARGNO3S;ARGAC2S;IND;PST;PRF,8,7
თამაშობს,V;ARGNO1P;ARGAC2S;IND;PST;PRF,8,9
თამაშობს,V;ARGNO3P;ARGAC2S;IND;PST;PRF,8,8
თამაშობს,V;ARGNO1S;ARGAC3S;IND;PST;PRF,8,8
თამაშობს,V;ARGNO2S;ARGAC3S;IND;PST;PRF,8,8
თამაშობს,V;ARGNO3S;ARGAC3S;IND;PST;PRF,8,7
თამაშობს,V;ARGNO1P;ARGAC3S;IND;PST;PRF,8,9
თამაშობს,V;ARGNO2P;ARGAC3S;IND;PST;PRF,8,9
თამაშობს,V;ARGNO3P;ARGAC3S;IND;PST;PRF,8,8
თამაშობს,V;ARGNO2S;ARGAC1P;IND;PST;PRF,8,9
თამაშობს,V;ARGNO3S;ARGAC1P;IND;PST;PRF,8,9
თამაშობს,V;ARGNO2P;ARGAC1P;IND;PST;PRF,8,9
თამაშობს,V;ARGNO3P;ARGAC1P;IND;PST;PRF,8,9
თამაშობს,V;ARGNO1S;ARGAC2P;IND;PST;PRF,8,9
თამაშობს,V;ARGNO3S;ARGAC2P;IND;PST;PRF,8,8
თამაშობს,V;ARGNO1P;ARGAC2P;IND;PST;PRF,8,10
თამაშობს,V;ARGNO3P;ARGAC2P;IND;PST;PRF,8,8
თამაშობს,V;ARGNO1S;ARGAC3P;IND;PST;PRF,8,8
თამაშობს,V;ARGNO2S;ARGAC3P;IND;PST;PRF,8,8
თამაშობს,V;ARGNO3S;ARGAC3P;IND;PST;PRF,8,7
თამაშობს,V;ARGNO1P;ARGAC3P;IND;PST;PRF,8,9
თამაშობს,V;ARGNO2P;ARGAC3P;IND;PST;PRF,8,9
თამაშობს,V;ARGNO3P;ARGAC3P;IND;PST;PRF,8,8
თამაშობს,V;ARGNO2S;ARGAC1S;SBJV;PRF,8,8
თამაშობს,V;ARGNO3S;ARGAC1S;SBJV;PRF,8,8
თამაშობს,V;ARGNO2P;ARGAC1S;SBJV;PRF,8,9
თამაშობს,V;ARGNO3P;ARGAC1S;SBJV;PRF,8,9
თამაშობს,V;ARGNO1S;ARGAC2S;SBJV;PRF,8,8
თამაშობს,V;ARGNO3S;ARGAC2S;SBJV;PRF,8,7
თამაშობს,V;ARGNO1P;ARGAC2S;SBJV;PRF,8,9
თამაშობს,V;ARGNO3P;ARGAC2S;SBJV;PRF,8,8
თამაშობს,V;ARGNO1S;ARGAC3S;SBJV;PRF,8,9
თამაშობს,V;ARGNO2S;ARGAC3S;SBJV;PRF,8,9
თამაშობს,V;ARGNO3S;ARGAC3S;SBJV;PRF,8,8
თამაშობს,V;ARGNO1P;ARGAC3S;SBJV;PRF,8,10
თამაშობს,V;ARGNO2P;ARGAC3S;SBJV;PRF,8,9
თამაშობს,V;ARGNO3P;ARGAC3S;SBJV;PRF,8,8
თამაშობს,V;ARGNO2S;ARGAC1P;SBJV;PRF,8,9
თამაშობს,V;ARGNO3S;ARGAC1P;SBJV;PRF,8,9
თამაშობს,V;ARGNO2P;ARGAC1P;SBJV;PRF,8,9
თამაშობს,V;ARGNO3P;ARGAC1P;SBJV;PRF,8,9
თამაშობს,V;ARGNO1S;ARGAC2P;SBJV;PRF,8,9
თამაშობს,V;ARGNO3S;ARGAC2P;SBJV;PRF,8,8
თამაშობს,V;ARGNO1P;ARGAC2P;SBJV;PRF,8,10
თამაშობს,V;ARGNO3P;ARGAC2P;SBJV;PRF,8,8
თამაშობს,V;ARGNO1S;ARGAC3P;SBJV;PRF,8,9
თამაშობს,V;ARGNO2S;ARGAC3P;SBJV;PRF,8,9
თამაშობს,V;ARGNO3S;ARGAC3P;SBJV;PRF,8,8
თამაშობს,V;ARGNO1P;ARGAC3P;SBJV;PRF,8,10
თამაშობს,V;ARGNO2P;ARGAC3P;SBJV;PRF,8,9
თამაშობს,V;ARGNO3P;ARGAC3P;SBJV;PRF,8,8
თამაშობს,V;V.MSDR;IPFV,8,8
მღერის,V;ARGNO2S;ARGAC1S;IND;PRS,6,6
მღერის,V;ARGNO3S;ARGAC1S;IND;PRS,6,7
მღერის,V;ARGNO2P;ARGAC1S;IND;PRS,6,7
მღერის,V;ARGNO3P;ARGAC1S;IND;PRS,6,8
მღერის,V;ARGNO1S;ARGAC2S;IND;PRS,6,6
მღერის,V;ARGNO3S;ARGAC2S;IND;PRS,6,7
მღერის,V;ARGNO1P;ARGAC2S;IND;PRS,6,7
მღერის,V;ARGNO3P;ARGAC2S;IND;PRS,6,8
მღერის,V;ARGNO1S;ARGAC3S;IND;PRS,6,6
მღერის,V;ARGNO2S;ARGAC3S;IND;PRS,6,5
მღერის,V;ARGNO3S;ARGAC3S;IND;PRS,6,6
მღერის,V;ARGNO1P;ARGAC3S;IND;PRS,6,7
მღერის,V;ARGNO2P;ARGAC3S;IND;PRS,6,6
მღერის,V;ARGNO3P;ARGAC3S;IND;PRS,6,7
მღერის,V;ARGNO2S;ARGAC1P;IND;PRS,6,7
მღერის,V;ARGNO3S;ARGAC1P;IND;PRS,6,8
მღერის,V;ARGNO2P;ARGAC1P;IND;PRS,6,8
მღერის,V;ARGNO3P;ARGAC1P;IND;PRS,6,9
მღერის,V;ARGNO1S;ARGAC2P;IND;PRS,6,7
მღერის,V;ARGNO3S;ARGAC2P;IND;PRS,6,7
მღერის,V;ARGNO1P;ARGAC2P;IND;PRS,6,7
მღერის,V;ARGNO3P;ARGAC2P;IND;PRS,6,8
მღერის,V;ARGNO1S;ARGAC3P;IND;PRS,6,6
მღერის,V;ARGNO2S;ARGAC3P;IND;PRS,6,5
მღერის,V;ARGNO3S;ARGAC3P;IND;PRS,6,6
მღერის,V;ARGNO1P;ARGAC3P;IND;PRS,6,7
მღერის,V;ARGNO2P;ARGAC3P;IND;PRS,6,6
მღერის,V;ARGNO3P;ARGAC3P;IND;PRS,6,7
მღერის,V;ARGNO2S;ARGAC1S;IND;IPFV,6,8
მღერის,V;ARGNO3S;ARGAC1S;IND;IPFV,6,8
მღერის,V;ARGNO2P;ARGAC1S;IND;IPFV,6,9
მღერის,V;ARGNO3P;ARGAC1S;IND;IPFV,6,10
მღერის,V;ARGNO1S;ARGAC2S;IND;IPFV,6,8
მღერის,V;ARGNO3S;ARGAC2S;IND;IPFV,6,8
მღერის,V;ARGNO1P;ARGAC2S;IND;IPFV,6,9
მღერის,V;ARGNO3P;ARGAC2S;IND;IPFV,6,10
მღერის,V;ARGNO1S;ARGAC3S;IND;IPFV,6,8
მღერის,V;ARGNO2S;ARGAC3S;IND;IPFV,6,7
მღერის,V;ARGNO3S;ARGAC3S;IND;IPFV,6,7
მღერის,V;ARGNO1P;ARGAC3S;IND;IPFV,6,9
მღერის,V;ARGNO2P;ARGAC3S;IND;IPFV,6,8
მღერის,V;ARGNO3P;ARGAC3S;IND;IPFV,6,9
მღერის,V;ARGNO2S;ARGAC1P;IND;IPFV,6,9
მღერის,V;ARGNO3S;ARGAC1P;IND;IPFV,6,9
მღერის,V;ARGNO2P;ARGAC1P;IND;IPFV,6,10
მღერის,V;ARGNO3P;ARGAC1P;IND;IPFV,6,11
მღერის,V;ARGNO1S;ARGAC2P;IND;IPFV,6,9
მღერის,V;ARGNO3S;ARGAC2P;IND;IPFV,6,9
მღერის,V;ARGNO1P;ARGAC2P;IND;IPFV,6,9
მღერის,V;ARGNO3P;ARGAC2P;IND;IPFV,6,10
მღერის,V;ARGNO1S;ARGAC3P;IND;IPFV,6,8
მღერის,V;ARGNO2S;ARGAC3P;IND;IPFV,6,7
მღერის,V;ARGNO3S;ARGAC3P;IND;IPFV,6,7
მღერის,V;ARGNO1P;ARGAC3P;IND;IPFV,6,9
მღერის,V;ARGNO2P;ARGAC3P;IND;IPFV,6,8
მღერის,V;ARGNO3P;ARGAC3P;IND;IPFV,6,9
მღერის,V;ARGNO2S;ARGAC1S;SBJV;PRS,6,8
მღერის,V;ARGNO3S;ARGAC1S;SBJV;PRS,6,8
მღერის,V;ARGNO2P;ARGAC1S;SBJV;PRS,6,9
მღერის,V;ARGNO3P;ARGAC1S;SBJV;PRS,6,10
მღერის,V;ARGNO1S;ARGAC2S;SBJV;PRS,6,8
მღერის,V;ARGNO3S;ARGAC2S;SBJV;PRS,6,8
მღერის,V;ARGNO1P;ARGAC2S;SBJV;PRS,6,9
მღერის,V;ARGNO3P;ARGAC2S;SBJV;PRS,6,10
მღერის,V;ARGNO1S;ARGAC3S;SBJV;PRS,6,8
მღერის,V;ARGNO2S;ARGAC3S;SBJV;PRS,6,7
მღერის,V;ARGNO3S;ARGAC3S;SBJV;PRS,6,7
მღერის,V;ARGNO1P;ARGAC3S;SBJV;PRS,6,9
მღერის,V;ARGNO2P;ARGAC3S;SBJV;PRS,6,8
მღერის,V;ARGNO3P;ARGAC3S;SBJV;PRS,6,9
მღერის,V;ARGNO2S;ARGAC1P;SBJV;PRS,6,9
მღერის,V;ARGNO3S;ARGAC1P;SBJV;PRS,6,9
მღერის,V;ARGNO2P;ARGAC1P;SBJV;PRS,6,10
მღერის,V;ARGNO3P;ARGAC1P;SBJV;PRS,6,11
მღერის,V;ARGNO1S;ARGAC2P;SBJV;PRS,6,9
მღერის,V;ARGNO3S;ARGAC2P;SBJV;PRS,6,8
მღერის,V;ARGNO1P;ARGAC2P;SBJV;PRS,6,9
მღერის,V;ARGNO3P;ARGAC2P;SBJV;PRS,6,10
მღერის,V;ARGNO1S;ARGAC3P;SBJV;PRS,6,8
მღერის,V;ARGNO2S;ARGAC3P;SBJV;PRS,6,7
მღერის,V;ARGNO3S;ARGAC3P;SBJV;PRS,6,7
მღერის,V;ARGNO1P;ARGAC3P;SBJV;PRS,6,9
მღერის,V;ARGNO2P;ARGAC3P;SBJV;PRS,6,8
მღერის,V;ARGNO3P;ARGAC3P;SBJV;PRS,6,9
მღერის,V;ARGNO2S;ARGAC1S;IND;FUT,6,8
მღერის,V;ARGNO3S;ARGAC1S;IND;FUT,6,9
მღერის,V;ARGNO2P;ARGAC1S;IND;FUT,6,9
მღერის,V;ARGNO3P;ARGAC1S;IND;FUT,6,10
მღერის,V;ARGNO1S;ARGAC2S;IND;FUT,6,8
მღერის,V;ARGNO3S;ARGAC2S;IND;FUT,6,9
მღერის,V;ARGNO1P;ARGAC2S;IND;FUT,6,9
მღერის,V;ARGNO3P;ARGAC2S;IND;FUT,6,10
მღერის,V;ARGNO1S;ARGAC3S;IND;FUT,6,8
მღერის,V;ARGNO2S;ARGAC3S;IND;FUT,6,7
მღერის,V;ARGNO3S;ARGAC3S;IND;FUT,6,8
მღერის,V;ARGNO1P;ARGAC3S;IND;FUT,6,9
მღერის,V;ARGNO2P;ARGAC3S;IND;FUT,6,8
მღერის,V;ARGNO3P;ARGAC3S;IND;FUT,6,9
მღერის,V;ARGNO2S;ARGAC1P;IND;FUT,6,9
მღერის,V;ARGNO3S;ARGAC1P;IND;FUT,6,10
მღერის,V;ARGNO2P;ARGAC1P;IND;FUT,6,10
მღერის,V;ARGNO3P;ARGAC1P;IND;FUT,6,11
მღერის,V;ARGNO1S;ARGAC2P;IND;FUT,6,9
მღერის,V;ARGNO3S;ARGAC2P;IND;FUT,6,9
მღერის,V;ARGNO1P;ARGAC2P;IND;FUT,6,9
მღერის,V;ARGNO3P;ARGAC2P;IND;FUT,6,10
მღერის,V;ARGNO1S;ARGAC3P;IND;FUT,6,8
მღერის,V;ARGNO2S;ARGAC3P;IND;FUT,6,7
მღერის,V;ARGNO3S;ARGAC3P;IND;FUT,6,8
მღერის,V;ARGNO1P;ARGAC3P;IND;FUT,6,9
მღერის,V;ARGNO2P;ARGAC3P;IND;FUT,6,8
მღერის,V;ARGNO3P;ARGAC3P;IND;FUT,6,9
მღერის,V;ARGNO2S;ARGAC1S;COND,6,10
მღერის,V;ARGNO3S;ARGAC1S;COND,6,10
მღერის,V;ARGNO2P;ARGAC1S;COND,6,11
მღერის,V;ARGNO3P;ARGAC1S;COND,6,12
მღერის,V;ARGNO1S;ARGAC2S;COND,6,10
მღერის,V;ARGNO3S;ARGAC2S;COND,6,10
მღერის,V;ARGNO1P;ARGAC2S;COND,6,11
მღერის,V;ARGNO3P;ARGAC2S;COND,6,12
მღერის,V;ARGNO1S;ARGAC3S;COND,6,10
მღერის,V;ARGNO2S;ARGAC3S;COND,6,9
მღერის,V;ARGNO3S;ARGAC3S;COND,6,9
მღერის,V;ARGNO1P;ARGAC3S;COND,6,11
მღერის,V;ARGNO2P;ARGAC3S;COND,6,10
მღერის,V;ARGNO3P;ARGAC3S;COND,6,11
მღერის,V;ARGNO2S;ARGAC1P;COND,6,11
მღერის,V;ARGNO3S;ARGAC1P;COND,6,11
მღერის,V;ARGNO2P;ARGAC1P;COND,6,12
მღერის,V;ARGNO3P;ARGAC1P;COND,6,13
მღერის,V;ARGNO1S;ARGAC2P;COND,6,11
მღერის,V;ARGNO3S;ARGAC2P;COND,6,11
მღერის,V;ARGNO1P;ARGAC2P;COND,6,11
მღერის,V;ARGNO3P;ARGAC2P;COND,6,12
მღერის,V;ARGNO1S;ARGAC3P;COND,6,10
მღერის,V;ARGNO2S;ARGAC3P;COND,6,9
მღერის,V;ARGNO3S;ARGAC3P;COND,6,9
მღერის,V;ARGNO1P;ARGAC3P;COND,6,11
მღერის,V;ARGNO2P;ARGAC3P;COND,6,10
მღერის,V;ARGNO3P;ARGAC3P;COND,6,11
მღერის,V;ARGNO2S;ARGAC1S;SBJV;FUT,6,10
მღერის,V;ARGNO3S;ARGAC1S;SBJV;FUT,6,11
მღერის,V;ARGNO2P;ARGAC1S;SBJV;FUT,6,11
მღერის,V;ARGNO3P;ARGAC1S;SBJV;FUT,6,12
მღერის,V;ARGNO1S;ARGAC2S;SBJV;FUT,6,10
მღერის,V;ARGNO3S;ARGAC2S;SBJV;FUT,6,11
მღერის,V;ARGNO1P;ARGAC2S;SBJV;FUT,6,11
მღერის,V;ARGNO3P;ARGAC2S;SBJV;FUT,6,12
მღერის,V;ARGNO1S;ARGAC3S;SBJV;FUT,6,10
მღერის,V;ARGNO2S;ARGAC3S;SBJV;FUT,6,9
მღერის,V;ARGNO3S;ARGAC3S;SBJV;FUT,6,10
მღერის,V;ARGNO1P;ARGAC3S;SBJV;FUT,6,11
მღერის,V;ARGNO2P;ARGAC3S;SBJV;FUT,6,10
მღერის,V;ARGNO3P;ARGAC3S;SBJV;FUT,6,11
მღერის,V;ARGNO2S;ARGAC1P;SBJV;FUT,6,11
მღერის,V;ARGNO3S;ARGAC1P;SBJV;FUT,6,12
მღერის,V;ARGNO2P;ARGAC1P;SBJV;FUT,6,12
მღერის,V;ARGNO3P;ARGAC1P;SBJV;FUT,6,13
მღერის,V;ARGNO1S;ARGAC2P;SBJV;FUT,6,11
მღერის,V;ARGNO3S;ARGAC2P;SBJV;FUT,6,11
მღერის,V;ARGNO1P;ARGAC2P;SBJV;FUT,6,11
მღერის,V;ARGNO3P;ARGAC2P;SBJV;FUT,6,12
მღერის,V;ARGNO1S;ARGAC3P;SBJV;FUT,6,10
მღერის,V;ARGNO2S;ARGAC3P;SBJV;FUT,6,9
მღერის,V;ARGNO3S;ARGAC3P;SBJV;FUT,6,10
მღერის,V;ARGNO1P;ARGAC3P;SBJV;FUT,6,11
მღერის,V;ARGNO2P;ARGAC3P;SBJV;FUT,6,10
მღერის,V;ARGNO3P;ARGAC3P;SBJV;FUT,6,11
მღერის,V;ARGNO2S;ARGAC1S;IND;PST;PFV,6,7
მღერის,V;ARGNO3S;ARGAC1S;IND;PST;PFV,6,7
მღერის,V;ARGNO2P;ARGAC1S;IND;PST;PFV,6,8
მღერის,V;ARGNO3P;ARGAC1S;IND;PST;PFV,6,8
მღერის,V;ARGNO1S;ARGAC2S;IND;PST;PFV,6,7
მღერის,V;ARGNO3S;ARGAC2S;IND;PST;PFV,6,7
მღერის,V;ARGNO1P;ARGAC2S;IND;PST;PFV,6,8
მღერის,V;ARGNO3P;ARGAC2S;IND;PST;PFV,6,8
მღერის,V;ARGNO1S;ARGAC3S;IND;PST;PFV,6,7
მღერის,V;ARGNO2S;ARGAC3S;IND;PST;PFV,6,6
მღერის,V;ARGNO3S;ARGAC3S;IND;PST;PFV,6,6
მღერის,V;ARGNO1P;ARGAC3S;IND;PST;PFV,6,8
მღერის,V;ARGNO2P;ARGAC3S;IND;PST;PFV,6,7
მღერის,V;ARGNO3P;ARGAC3S;IND;PST;PFV,6,7
მღერის,V;ARGNO2S;ARGAC1P;IND;PST;PFV,6,8
მღერის,V;ARGNO3S;ARGAC1P;IND;PST;PFV,6,8
მღერის,V;ARGNO2P;ARGAC1P;IND;PST;PFV,6,9
მღერის,V;ARGNO3P;ARGAC1P;IND;PST;PFV,6,9
მღერის,V;ARGNO1S;ARGAC2P;IND;PST;PFV,6,8
მღერის,V;ARGNO3S;ARGAC2P;IND;PST;PFV,6,7
მღერის,V;ARGNO1P;ARGAC2P;IND;PST;PFV,6,8
მღერის,V;ARGNO3P;ARGAC2P;IND;PST;PFV,6,8
მღერის,V;ARGNO1S;ARGAC3P;IND;PST;PFV,6,7
მღერის,V;ARGNO2S;ARGAC3P;IND;PST;PFV,6,6
მღერის,V;ARGNO3S;ARGAC3P;IND;PST;PFV,6,6
მღერის,V;ARGNO1P;ARGAC3P;IND;PST;PFV,6,8
მღერის,V;ARGNO2P;ARGAC3P;IND;PST;PFV,6,7
მღერის,V;ARGNO3P;ARGAC3P;IND;PST;PFV,6,7
მღერის,V;ARGNO2P;ARGAC1S;IMP,6,8
მღერის,V;ARGNO2S;ARGAC1S;IMP,6,7
მღერის,V;ARGNO2P;ARGAC3S;IMP,6,7
მღერის,V;ARGNO2S;ARGAC3S;IMP,6,6
მღერის,V;ARGNO2P;ARGAC1P;IMP,6,9
მღერის,V;ARGNO2S;ARGAC1P;IMP,6,8
მღერის,V;ARGNO2P;ARGAC3P;IMP,6,7
მღერის,V;ARGNO2S;ARGAC3P;IMP,6,6
მღერის,V;ARGNO2S;ARGAC1S;OPT,6,7
მღერის,V;ARGNO3S;ARGAC1S;OPT,6,8
მღერის,V;ARGNO2P;ARGAC1S;OPT,6,8
მღერის,V;ARGNO3P;ARGAC1S;OPT,6,8
მღერის,V;ARGNO1S;ARGAC2S;OPT,6,7
მღერის,V;ARGNO3S;ARGAC2S;OPT,6,8
მღერის,V;ARGNO1P;ARGAC2S;OPT,6,8
მღერის,V;ARGNO3P;ARGAC2S;OPT,6,8
მღერის,V;ARGNO1S;ARGAC3S;OPT,6,7
მღერის,V;ARGNO2S;ARGAC3S;OPT,6,6
მღერის,V;ARGNO3S;ARGAC3S;OPT,6,7
მღერის,V;ARGNO1P;ARGAC3S;OPT,6,8
მღერის,V;ARGNO2P;ARGAC3S;OPT,6,7
მღერის,V;ARGNO3P;ARGAC3S;OPT,6,7
მღერის,V;ARGNO2S;ARGAC1P;OPT,6,8
მღერის,V;ARGNO3S;ARGAC1P;OPT,6,9
მღერის,V;ARGNO2P;ARGAC1P;OPT,6,9
მღერის,V;ARGNO3P;ARGAC1P;OPT,6,9
მღერის,V;ARGNO1S;ARGAC2P;OPT,6,8
მღერის,V;ARGNO3S;ARGAC2P;OPT,6,8
მღერის,V;ARGNO1P;ARGAC2P;OPT,6,8
მღერის,V;ARGNO3P;ARGAC2P;OPT,6,8
მღერის,V;ARGNO1S;ARGAC3P;OPT,6,7
მღერის,V;ARGNO2S;ARGAC3P;OPT,6,6
მღერის,V;ARGNO3S;ARGAC3P;OPT,6,7
მღერის,V;ARGNO1P;ARGAC3P;OPT,6,8
მღერის,V;ARGNO2P;ARGAC3P;OPT,6,7
მღერის,V;ARGNO3P;ARGAC3P;OPT,6,7
მღერის,V;ARGNO3S;ARGAC1S;IMP,6,8
მღერის,V;ARGNO3P;ARGAC1S;IMP,6,8
მღერის,V;ARGNO3S;ARGAC2S;IMP,6,8
მღერის,V;ARGNO3P;ARGAC2S;IMP,6,8
მღერის,V;ARGNO1P;ARGAC2S;IMP,6,8
მღერის,V;ARGNO3S;ARGAC3S;IMP,6,7
მღერის,V;ARGNO3P;ARGAC3S;IMP,6,7
მღერის,V;ARGNO1P;ARGAC3S;IMP,6,8
მღერის,V;ARGNO3S;ARGAC1P;IMP,6,9
მღერის,V;ARGNO3P;ARGAC1P;IMP,6,9
მღერის,V;ARGNO3S;ARGAC2P;IMP,6,8
მღერის,V;ARGNO3P;ARGAC2P;IMP,6,8
მღერის,V;ARGNO1P;ARGAC2P;IMP,6,8
მღერის,V;ARGNO3S;ARGAC3P;IMP,6,7
მღერის,V;ARGNO3P;ARGAC3P;IMP,6,7
მღერის,V;ARGNO1P;ARGAC3P;IMP,6,8
მღერის,V;ARGNO2S;ARGAC1S;IND;PRF,6,10
მღერის,V;ARGNO3S;ARGAC1S;IND;PRF,6,10
მღერის,V;ARGNO2P;ARGAC1S;IND;PRF,6,11
მღერის,V;ARGNO3P;ARGAC1S;IND;PRF,6,11
მღერის,V;ARGNO1S;ARGAC2S;IND;PRF,6,10
მღერის,V;ARGNO3S;ARGAC2S;IND;PRF,6,9
მღერის,V;ARGNO1P;ARGAC2S;IND;PRF,6,11
მღერის,V;ARGNO3P;ARGAC2S;IND;PRF,6,10
მღერის,V;ARGNO1S;ARGAC3S;IND;PRF,6,8
მღერის,V;ARGNO2S;ARGAC3S;IND;PRF,6,8
მღერის,V;ARGNO3S;ARGAC3S;IND;PRF,6,7
მღერის,V;ARGNO1P;ARGAC3S;IND;PRF,6,9
მღერის,V;ARGNO2P;ARGAC3S;IND;PRF,6,9
მღერის,V;ARGNO3P;ARGAC3S;IND;PRF,6,8
მღერის,V;ARGNO2S;ARGAC1P;IND;PRF,6,11
მღერის,V;ARGNO3S;ARGAC1P;IND;PRF,6,11
მღერის,V;ARGNO2P;ARGAC1P;IND;PRF,6,11
მღერის,V;ARGNO3P;ARGAC1P;IND;PRF,6,11
მღერის,V;ARGNO1S;ARGAC2P;IND;PRF,6,11
მღერის,V;ARGNO3S;ARGAC2P;IND;PRF,6,10
მღერის,V;ARGNO1P;ARGAC2P;IND;PRF,6,12
მღერის,V;ARGNO3P;ARGAC2P;IND;PRF,6,10
მღერის,V;ARGNO1S;ARGAC3P;IND;PRF,6,8
მღერის,V;ARGNO2S;ARGAC3P;IND;PRF,6,8
მღერის,V;ARGNO3S;ARGAC3P;IND;PRF,6,7
მღერის,V;ARGNO1P;ARGAC3P;IND;PRF,6,9
მღერის,V;ARGNO2P;ARGAC3P;IND;PRF,6,9
მღერის,V;ARGNO3P;ARGAC3P;IND;PRF,6,8
მღერის,V;ARGNO2S;ARGAC1S;IND;PST;PRF,6,7
მღერის,V;ARGNO3S;ARGAC1S;IND;PST;PRF,6,7
მღერის,V;ARGNO2P;ARGAC1S;IND;PST;PRF,6,8
მღერის,V;ARGNO3P;ARGAC1S;IND;PST;PRF,6,8
მღერის,V;ARGNO1S;ARGAC2S;IND;PST;PRF,6,7
მღერის,V;ARGNO3S;ARGAC2S;IND;PST;PRF,6,6
მღერის,V;ARGNO1P;ARGAC2S;IND;PST;PRF,6,8
მღერის,V;ARGNO3P;ARGAC2S;IND;PST;PRF,6,7
მღერის,V;ARGNO1S;ARGAC3S;IND;PST;PRF,6,7
მღერის,V;ARGNO2S;ARGAC3S;IND;PST;PRF,6,7
მღერის,V;ARGNO3S;ARGAC3S;IND;PST;PRF,6,6
მღერის,V;ARGNO1P;ARGAC3S;IND;PST;PRF,6,8
მღერის,V;ARGNO2P;ARGAC3S;IND;PST;PRF,6,8
მღერის,V;ARGNO3P;ARGAC3S;IND;PST;PRF,6,7
მღერის,V;ARGNO2S;ARGAC1P;IND;PST;PRF,6,8
მღერის,V;ARGNO3S;ARGAC1P;IND;PST;PRF,6,8
მღერის,V;ARGNO2P;ARGAC1P;IND;PST;PRF,6,8
მღერის,V;ARGNO3P;ARGAC1P;IND;PST;PRF,6,8
მღერის,V;ARGNO1S;ARGAC2P;IND;PST;PRF,6,8
მღერის,V;ARGNO3S;ARGAC2P;IND;PST;PRF,6,7
მღერის,V;ARGNO1P;ARGAC2P;IND;PST;PRF,6,9
მღერის,V;ARGNO3P;ARGAC2P;IND;PST;PRF,6,7
მღერის,V;ARGNO1S;ARGAC3P;IND;PST;PRF,6,7
მღერის,V;ARGNO2S;ARGAC3P;IND;PST;PRF,6,7
მღერის,V;ARGNO3S;ARGAC3P;IND;PST;PRF,6,6
მღერის,V;ARGNO1P;ARGAC3P;IND;PST;PRF,6,8
მღერის,V;ARGNO2P;ARGAC3P;IND;PST;PRF,6,8
მღერის,V;ARGNO3P;ARGAC3P;IND;PST;PRF,6,7
მღერის,V;ARGNO2S;ARGAC1S;SBJV;PRF,6,7
მღერის,V;ARGNO3S;ARGAC1S;SBJV;PRF,6,7
მღერის,V;ARGNO2P;ARGAC1S;SBJV;PRF,6,8
მღერის,V;ARGNO3P;ARGAC1S;SBJV;PRF,6,8
მღერის,V;ARGNO1S;ARGAC2S;SBJV;PRF,6,7
მღერის,V;ARGNO3S;ARGAC2S;SBJV;PRF,6,6
მღერის,V;ARGNO1P;ARGAC2S;SBJV;PRF,6,8
მღერის,V;ARGNO3P;ARGAC2S;SBJV;PRF,6,7
მღერის,V;ARGNO1S;ARGAC3S;SBJV;PRF,6,8
მღერის,V;ARGNO2S;ARGAC3S;SBJV;PRF,6,8
მღერის,V;ARGNO3S;ARGAC3S;SBJV;PRF,6,7
მღერის,V;ARGNO1P;ARGAC3S;SBJV;PRF,6,9
მღერის,V;ARGNO2P;ARGAC3S;SBJV;PRF,6,8
მღერის,V;ARGNO3P;ARGAC3S;SBJV;PRF,6,7
მღერის,V;ARGNO2S;ARGAC1P;SBJV;PRF,6,8
მღერის,V;ARGNO3S;ARGAC1P;SBJV;PRF,6,8
მღერის,V;ARGNO2P;ARGAC1P;SBJV;PRF,6,8
მღერის,V;ARGNO3P;ARGAC1P;SBJV;PRF,6,8
მღერის,V;ARGNO1S;ARGAC2P;SBJV;PRF,6,8
მღერის,V;ARGNO3S;ARGAC2P;SBJV;PRF,6,7
მღერის,V;ARGNO1P;ARGAC2P;SBJV;PRF,6,9
მღერის,V;ARGNO3P;ARGAC2P;SBJV;PRF,6,7
მღერის,V;ARGNO1S;ARGAC3P;SBJV;PRF,6,8
მღერის,V;ARGNO2S;ARGAC3P;SBJV;PRF,6,8
მღერის,V;ARGNO3S;ARGAC3P;SBJV;PRF,6,7
მღერის,V;ARGNO1P;ARGAC3P;SBJV;PRF,6,9
მღერის,V;ARGNO2P;ARGAC3P;SBJV;PRF,6,8
მღერის,V;ARGNO3P;ARGAC3P;SBJV;PRF,6,7
მღერის,V;V.MSDR;IPFV,6,7
სწავლობს,V;ARGNO2S;ARGAC1S;IND;PRS,8,8
სწავლობს,V;ARGNO3S;ARGAC1S;IND;PRS,8,9
სწავლობს,V;ARGNO2P;ARGAC1S;IND;PRS,8,9
სწავლობს,V;ARGNO3P;ARGAC1S;IND;PRS,8,10
სწავლობს,V;ARGNO1S;ARGAC2S;IND;PRS,8,8
სწავლობს,V;ARGNO3S;ARGAC2S;IND;PRS,8,9
სწავლობს,V;ARGNO1P;ARGAC2S;IND;PRS,8,9
